@ATTRIBUTE PHOG31	NUMERIC
@ATTRIBUTE PHOG32	NUMERIC
@ATTRIBUTE PHOG33	NUMERIC
@ATTRIBUTE PHOG34	NUMERIC
@ATTRIBUTE PHOG35	NUMERIC
@ATTRIBUTE PHOG36	NUMERIC
@ATTRIBUTE PHOG37	NUMERIC
@ATTRIBUTE PHOG38	NUMERIC
@ATTRIBUTE PHOG39	NUMERIC
@ATTRIBUTE class { four,five,false}

@DATA

0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31981223346984555,0.20943943842264698,0.17616694345007752,0.4670326894221019,0.5564046775512965,0.237409441733112,0.14992652089571362,0.08749961767202664,0.08142769264558904,0.07937066999517586,0.06410826896847384,0.12032172607824083,0.1340778045928143,0.04474462075001015,0.021179096382997975,0.005899486794608635,0.04759826119764672,0.014691441341337812,0.01469143912600769,0.11200715375850175,0.13166272710257612,0.05236067847746778,0.05095679050601697,0.03145449312324461,0.054920149493379006,0.04751556771356936,0.03919243895519213,0.10167074088300551,0.14194620694832388,0.07303913366602248,0.04249430475636708,0.026547690575738858,0.13586613013323107,0.06786175937256421,0.05817479640040378,0.13303306870235287,0.14871793890758295,0.06726500883961148,0.03529632925033172,0.02359794717843454,five
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36118318429803264,0.08799186202906598,0.12780317980910663,0.4822357687165287,0.5265559041551037,0.16988741337843574,0.08746797485817873,0.0282088751521924,0.038246750481872746,0.041158129081300704,0.06390159231743524,0.24111788435826398,0.2411179749510892,0.0559530826817323,0.0218584004788378,0.0,0.0,0.011922769702275704,0.028949582996936608,0.20209658146879647,0.2504298761670006,0.09151100384148125,0.03746964205846206,0.01209781116427869,0.16513535378632974,0.024124646698691788,0.009935638000380342,0.005620445895289632,0.005620448397740684,0.0019871304552930196,0.004824927338728401,0.006048905582139345,0.15780108002983048,0.010786316546797715,0.02501636649435445,0.03340085699417778,0.029387604639273753,0.020436196399929205,0.023315004982150438,0.010062158405774365,five
0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26644285743328766,0.0778855794630468,0.11613231640313848,0.5531243772864798,0.5955112452111171,0.15594368840735645,0.07942618152378286,0.03534483254304292,0.06635738126936941,0.03934475280264036,0.05103516345947557,0.0663233909332909,0.1440888470738073,0.10744422266553004,0.020920121282282756,0.0,0.04602197044728318,0.018595674978657207,0.04515200517276858,0.17494813895178904,0.1254179106209407,0.01494183858996747,0.014941834579848415,0.007075755483556207,0.062458389195985516,0.0023244593723321504,0.0023244584785599236,0.128203946368501,0.15177853410980938,0.031233166885754463,0.041239768076864004,0.028269077059486718,0.09160511652064977,0.01762069230941707,0.017620689292334273,0.18364890103289763,0.17422595340656075,0.0023244602661043772,0.0023244575847876973,0.0,five
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.42279621006377294,0.13411432269716403,0.12261563796812174,0.532152485632846,0.5110173153910346,0.09726153940981602,0.0812228425808398,0.04222397805722722,0.1645814527895272,0.08765494721901389,0.0670102401257231,0.1570784595649832,0.13594314436293267,0.036852829701620834,0.029993284757394555,0.008107407502689606,0.06374528672246493,0.010291969844496554,0.012578475592122055,0.19994762171520944,0.20482150096162208,0.02126936497326429,0.01898283650030559,0.009747591587010745,0.12227155683657519,0.0064043716925511595,0.013263890919456149,0.08481425383934267,0.0929216894613459,0.030448462080033364,0.023555848446872155,0.01949518317402149,0.07219791371520637,0.02976303394110239,0.02976303133082037,0.09031215051330976,0.07733098060513485,0.008690882654897538,0.008690872876267488,0.004873795793505373,five
0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949090150243508,0.12352192854103088,0.10355938782958907,0.5394424179492233,0.5441553847119435,0.0825475822174538,0.06703888316170481,0.036115991059137424,0.055153583315464536,0.05797245113525997,0.057972439519533465,0.06391141616921812,0.05135917761540559,0.015921986692147796,0.015921969484616327,0.014138243800225946,0.1163756068409019,0.0053073261343451125,0.005307325749427435,0.004712747162730564,0.004712747723160376,0.008403700442280905,0.01506853246058383,0.00783950345868553,0.01128115194757212,0.011500073257226207,0.01371102386971634,0.2612140706299315,0.2910314423560878,0.05512552033100547,0.03295201003622225,0.014138243800225946,0.11209867292041246,0.04874207801419953,0.026568598690911813,0.20960418398734235,0.19705201701729042,0.003096374752019624,0.003096371180282395,0.0,five
0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495011531136641,0.3449194659569204,0.14608599693059743,0.18692090671330497,0.20809681246476788,0.07254282522434549,0.14208416605411828,0.16940658777107748,0.30151150644321717,0.19290077257982477,0.08347772027659567,0.029513827375784993,0.05068966304321568,0.03776041481423765,0.03776038177170352,0.021175823471384685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056379946913112,0.11823676344800761,0.04869532487862194,0.11805530950313997,0.11805536206616414,0.020869447935453336,0.0705418600162351,0.10587911735692343,0.042351651979135777,0.03378192992908795,0.013912951775379807,0.03935176983437999,0.03935178735538805,0.013912962474654502,0.03378192426617966,0.04235164694276937,five
0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3581311299493932,0.27537799859996,0.16065960320550077,0.34081048161613575,0.3408106333588202,0.16065972675521578,0.27537790412892793,0.2445275058368784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445275349155614,0.1950481661097808,0.08032980160275038,0.2272069877440905,0.22720708890588018,0.0803298633776079,0.19504813341360627,0.2445275058368784,0.11360359503383184,0.08032983249017915,0.08032980160275038,0.11360349387204526,0.11360354445294009,0.0803298633776079,0.08032977071532164,0.0,five
0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4320121823416289,0.15540963378888456,0.15072978546612947,0.3339841359421918,0.44025935196783766,0.3330753320312922,0.26267475311715,0.09639553360311967,0.03848788661131865,0.055237282245430695,0.05523726626103256,0.09409994171423401,0.13726227187525109,0.07127522415883289,0.024341651704979993,0.009975252949394177,0.10729647744422267,0.024341666751190448,0.02434166089636722,0.14900544958931494,0.21211831690914362,0.18737222281826546,0.15454566345074766,0.026568762957360426,0.0445353595799863,0.0613199427375029,0.06131993961674029,0.07234138486915223,0.07234139516036651,0.0645969558177617,0.06927670415268099,0.049876264746970884,0.2416924587061016,0.014510742054760445,0.009830918691989507,0.01853735976949053,0.01853736802307687,0.009830929236432018,0.014510733808741473,0.009975252949394177,five
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.1369982499402253,0.06674564428803571,0.07641661625954049,0.5598458458219155,0.5598460611172681,0.07641665914973912,0.06674561273664963,0.041228263458630975,0.05892212681223082,0.023214886681425854,0.02321488729611596,0.19299994169380602,0.19300001630163424,0.023214899856936352,0.02321487871733898,0.020614131729315487,0.0589221268122308,0.029986843656487183,0.03965782022103931,0.3476919248686055,0.3476920570280008,0.03965784013494265,0.029986830484662864,0.020614131729315487,0.00957699815788182,0.006771956975061336,0.006771954371192609,0.009576989629751672,0.009576993893816875,0.006771959578930062,0.006771951767323884,0.0,0.00957699815788182,0.006771956975061336,0.006771954371192609,0.009576989629751672,0.009576993893816875,0.006771959578930062,0.006771951767323884,0.0,five
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.11031232221892155,0.06501231976183897,0.05940926754241502,0.5505785223161559,0.5864081243116227,0.06444809704251626,0.061687026272882944,0.033819760696945804,0.005548586570468653,0.00392344123995607,0.0039234397313632095,0.005548581629560486,0.005548584100014645,0.00392344274854893,0.00392343822277035,0.0,0.005548586570468653,0.00392344123995607,0.0039234397313632095,0.005548581629560486,0.005548584100014645,0.00392344274854893,0.00392343822277035,0.0,0.02858888947407494,0.023258518413142706,0.0204569960012014,0.26952918936357273,0.2934155501089962,0.03166308940833396,0.03170356436950553,0.01590507188899953,0.0706262596039093,0.033906918868784115,0.031105392078487205,0.26995216969346153,0.2818954060025978,0.02493812213708445,0.022136585457836703,0.01791468880794627,five
4.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,3.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36618534529038127,0.21154584880445879,0.26537988907408,0.4036963779817415,0.39947368960405827,0.2689242011404078,0.2630383851856999,0.1293149781475105,0.012729519753806375,0.010153741926427753,0.004181777715440765,0.011827853414094943,0.011827858680336228,0.004181780931292384,0.010153740224342955,0.012729518240039553,0.08870897959932898,0.018818006320430954,0.033747915850433685,0.0673073506382221,0.08211776664450846,0.06309972394085428,0.060113713023797796,0.04026942644869385,0.07530219471855669,0.12403621697678655,0.15991118068346005,0.1456786698820423,0.11813880346361788,0.12458747454261516,0.13363166704050874,0.05722175609871777,0.18944465121868959,0.05853788358081354,0.0675390148247453,0.1788825040473818,0.1873892608155961,0.07705522172564588,0.059139264897050445,0.01909427736005933,five
3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,4.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24050128688541467,0.1240907890274369,0.13382926101404718,0.5157552659746997,0.5726840227753798,0.15361949766257746,0.13185687443958505,0.06717097309318915,0.06053513330180022,0.09085035191805625,0.1102922325370438,0.25557690621841617,0.24528497766220422,0.0662716953252649,0.046864828317058176,0.018943112342463937,0.03603417557758287,0.0016986670236206773,0.0016986653391628688,0.09609105073239223,0.13745760292528145,0.03979082216587189,0.034974181187161224,0.018943112342463937,0.01477992843996859,0.009220517442734473,0.009220515714103535,0.158916495097859,0.18477062995303536,0.034939121156114826,0.025235687668612432,0.010341629543234835,0.1291520495660632,0.022321252643025456,0.01261784742373695,0.0051708139260314276,0.005170812234859454,0.012617859015325859,0.02478217726675323,0.018943118865026438,five
0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32530784911841676,0.1339204233129532,0.09515908148097853,0.5360324771340526,0.5751047356984309,0.10583445650841812,0.08059620948110205,0.03270730001195015,0.00927721393117508,0.010254892066762784,0.008769028124459607,0.15619504089181682,0.16569665586755405,0.013226622713157827,0.008769024314156142,0.0031671832379204087,0.10706414451929216,0.01991473782702834,0.018428878636802884,0.1200825159428745,0.15702290209050584,0.049656970840109456,0.03331246709035866,0.014770056389442773,0.010748637282207617,0.0050526275393296145,0.005052629791712643,0.14464800647989964,0.15731679555253403,0.02140061541931222,0.019936216759854745,0.008435693908746152,0.19821785338574235,0.09869816587983246,0.06290854492800335,0.1151069138194604,0.09506838218783785,0.021550247535838566,0.01857850131673251,0.006334366475840817,five
0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16474981605789937,0.08637800499106837,0.12015882892638081,0.5619881342470696,0.6085689701547645,0.18078165882529199,0.08863265760937264,0.02265557356178274,0.013576032193074555,0.03003623518110667,0.04695378615561594,0.14058952246965045,0.20186355330142464,0.0990748956911906,0.02947363757254686,0.004000300733056502,0.05575428451597872,0.022340388135057364,0.04861436998200794,0.1006075896606682,0.08191396192649747,0.05655350171125127,0.039635918874113246,0.010654671362613236,0.007717253946449432,0.005819133942040299,0.003942420248234467,0.19328135041052255,0.2132829338880517,0.023839121260337704,0.018208960920388668,0.008000601466113004,0.08770224540239677,0.028182247732863982,0.020648252540522348,0.12750967170622704,0.11150852103879158,0.0013141401625123134,0.00131414024232388,0.0,five
